hour_start_utc,open,high,low,close,tick_count
2018-01-24T17:00:00+00:00,1353.002,1354.36,1352.646,1353.92,10722
2018-01-24T18:00:00+00:00,1353.935,1360.3935,1353.331,1360.167,13672
2018-01-24T19:00:00+00:00,1360.1265,1362.0915,1357.57,1358.176,11411
2018-01-24T20:00:00+00:00,1358.2115,1360.225,1357.69,1357.735,8593
2018-01-24T21:00:00+00:00,1357.745,1359.065,1357.71,1358.39,4273
2018-01-24T22:00:00+00:00,,,,,0
2018-01-24T23:00:00+00:00,1357.715,1357.96,1355.9015,1356.2,5042
2018-01-25T00:00:00+00:00,1356.2,1358.05,1356.065,1357.3615,9104
2018-01-25T01:00:00+00:00,1357.351,1359.485,1356.356,1359.48,10130
2018-01-25T02:00:00+00:00,1359.51,1361.955,1358.8565,1361.125,10571
2018-01-25T03:00:00+00:00,1361.125,1364.195,1360.8,1363.35,10085
2018-01-25T04:00:00+00:00,1363.35,1364.6,1362.625,1363.58,6696
2018-01-25T05:00:00+00:00,1363.595,1365.065,1362.861,1364.82,7978
2018-01-25T06:00:00+00:00,1364.81,1366.12,1361.6385,1363.505,11618
2018-01-25T07:00:00+00:00,1363.495,1363.5015,1359.505,1361.295,16308
2018-01-25T08:00:00+00:00,1361.2,1361.305,1356.469,1358.2415,14274
2018-01-25T09:00:00+00:00,1358.25,1360.702,1357.9765,1360.58,9923
2018-01-25T10:00:00+00:00,1360.51,1360.897,1359.06,1359.564,9972
2018-01-25T11:00:00+00:00,1359.5685,1360.327,1359.143,1359.35,8120
2018-01-25T12:00:00+00:00,1359.3515,1359.635,1357.826,1358.2185,10190
2018-01-25T13:00:00+00:00,1358.182,1360.7615,1358.131,1360.2885,16953
2018-01-25T14:00:00+00:00,1360.305,1361.7315,1353.5915,1355.1155,19917
2018-01-25T15:00:00+00:00,1355.1235,1358.807,1354.7835,1357.755,15073
2018-01-25T16:00:00+00:00,1357.764,1361.395,1357.042,1361.0365,11663
2018-01-25T17:00:00+00:00,1360.991,1363.1135,1360.025,1362.81,8941
2018-01-25T18:00:00+00:00,1362.8165,1364.86,1359.95,1360.547,11587
2018-01-25T19:00:00+00:00,1360.53,1361.124,1342.5685,1347.8185,18596
2018-01-25T20:00:00+00:00,1347.799,1351.531,1344.081,1348.37,11208
2018-01-25T21:00:00+00:00,1348.175,1348.99,1346.7385,1348.04,5001
2018-01-25T22:00:00+00:00,,,,,0
2018-01-25T23:00:00+00:00,1347.515,1348.6735,1344.712,1346.85,6966
2018-01-26T00:00:00+00:00,1346.859,1348.567,1345.965,1348.37,8975
2018-01-26T01:00:00+00:00,1348.37,1353.866,1348.36,1353.036,13003
2018-01-26T02:00:00+00:00,1353.0415,1353.0415,1350.6765,1352.234,11415
2018-01-26T03:00:00+00:00,1352.239,1353.456,1351.52,1352.0335,7175
2018-01-26T04:00:00+00:00,1352.035,1352.7135,1351.5865,1352.098,5493
2018-01-26T05:00:00+00:00,1352.1385,1352.5015,1351.1295,1352.46,6633
2018-01-26T06:00:00+00:00,1352.46,1354.674,1352.194,1354.282,9359
2018-01-26T07:00:00+00:00,1354.2815,1357.205,1353.9815,1355.8315,12680
2018-01-26T08:00:00+00:00,1355.792,1357.1385,1354.7805,1355.1945,12480
2018-01-26T09:00:00+00:00,1355.1845,1355.826,1353.397,1354.4115,10890
2018-01-26T10:00:00+00:00,1354.396,1354.7,1353.362,1353.907,8838
2018-01-26T11:00:00+00:00,1353.911,1355.4135,1349.765,1350.5315,9631
2018-01-26T12:00:00+00:00,1350.5215,1352.3155,1350.3395,1350.631,8546
2018-01-26T13:00:00+00:00,1350.611,1353.8855,1349.988,1351.6865,14046
2018-01-26T14:00:00+00:00,1351.686,1353.7755,1348.79,1353.34,17221
2018-01-26T15:00:00+00:00,1353.347,1354.056,1350.318,1352.145,15685
2018-01-26T16:00:00+00:00,1352.135,1353.955,1351.1745,1352.6205,15237
2018-01-26T17:00:00+00:00,1352.5935,1354.1565,1352.0115,1353.432,10888
2018-01-26T18:00:00+00:00,1353.449,1354.422,1352.049,1353.525,8088
2018-01-26T19:00:00+00:00,1353.525,1354.2135,1348.9385,1350.571,10732
2018-01-26T20:00:00+00:00,1350.5515,1350.885,1348.83,1349.61,7505
2018-01-26T21:00:00+00:00,1349.65,1351.5885,1349.37,1349.54,3467
2018-01-26T22:00:00+00:00,,,,,0
2018-01-26T23:00:00+00:00,,,,,0
2018-01-28T00:00:00+00:00,,,,,0
2018-01-28T01:00:00+00:00,,,,,0
2018-01-28T02:00:00+00:00,,,,,0
2018-01-28T04:00:00+00:00,,,,,0
2018-01-28T03:00:00+00:00,,,,,0
2018-01-28T05:00:00+00:00,,,,,0
2018-01-28T06:00:00+00:00,,,,,0
2018-01-28T07:00:00+00:00,,,,,0
2018-01-28T08:00:00+00:00,,,,,0
2018-01-28T09:00:00+00:00,,,,,0
2018-01-28T10:00:00+00:00,,,,,0
2018-01-28T11:00:00+00:00,,,,,0
2018-01-28T12:00:00+00:00,,,,,0
2018-01-28T13:00:00+00:00,,,,,0
2018-01-28T14:00:00+00:00,,,,,0
2018-01-28T15:00:00+00:00,,,,,0
2018-01-28T16:00:00+00:00,,,,,0
2018-01-28T17:00:00+00:00,,,,,0
2018-01-28T19:00:00+00:00,,,,,0
2018-01-28T18:00:00+00:00,,,,,0
2018-01-28T20:00:00+00:00,,,,,0
2018-01-28T21:00:00+00:00,,,,,0
2018-01-28T22:00:00+00:00,,,,,0
2018-01-28T23:00:00+00:00,1349.79,1351.2405,1349.016,1351.2365,5188
2018-01-29T00:00:00+00:00,1351.2465,1352.4735,1350.2155,1350.8735,8084
2018-01-29T01:00:00+00:00,1350.81,1351.685,1347.69,1348.733,9378
2018-01-29T02:00:00+00:00,1348.72,1348.805,1346.4665,1348.266,9858
2018-01-29T03:00:00+00:00,1348.245,1349.74,1347.995,1349.1785,9857
2018-01-29T04:00:00+00:00,1349.269,1349.372,1348.3205,1348.495,3563
2018-01-29T05:00:00+00:00,1348.4965,1348.85,1347.573,1348.173,6568
2018-01-29T06:00:00+00:00,1348.18,1349.1265,1347.2585,1348.451,6330
2018-01-29T07:00:00+00:00,1348.4515,1349.18,1346.397,1347.6145,12088
2018-01-29T08:00:00+00:00,1347.625,1348.012,1345.299,1346.296,10732
2018-01-29T09:00:00+00:00,1346.281,1347.76,1345.3815,1347.4265,10814
2018-01-29T10:00:00+00:00,1347.422,1348.785,1347.17,1347.22,9530
2018-01-29T11:00:00+00:00,1347.215,1347.53,1345.94,1346.581,7954
2018-01-29T12:00:00+00:00,1346.5815,1347.145,1341.451,1343.35,13125
2018-01-29T13:00:00+00:00,1343.35,1345.129,1343.0685,1344.6535,10764
2018-01-29T14:00:00+00:00,1344.6545,1345.6405,1341.9035,1343.373,12868
2018-01-29T16:00:00+00:00,1341.4365,1341.451,1337.69,1340.129,13146
2018-01-29T15:00:00+00:00,1343.4185,1344.272,1340.4015,1341.435,12247
2018-01-29T17:00:00+00:00,1340.12,1341.8865,1339.3485,1341.768,7568
2018-01-29T19:00:00+00:00,1342.6915,1344.7285,1342.501,1343.053,6205
2018-01-29T18:00:00+00:00,1341.7485,1343.3735,1340.1705,1342.691,7480
2018-01-29T20:00:00+00:00,1343.083,1343.484,1340.9785,1342.0415,7274
2018-01-29T22:00:00+00:00,,,,,0
2018-01-29T21:00:00+00:00,1342.0485,1342.135,1339.639,1340.31,3113
2018-01-29T23:00:00+00:00,1340.88,1342.149,1340.7585,1341.35,3988
2018-01-30T00:00:00+00:00,1341.345,1341.615,1338.285,1339.051,8007
2018-01-30T01:00:00+00:00,1339.046,1341.4235,1338.968,1340.3415,8446
2018-01-30T02:00:00+00:00,1340.3305,1340.4835,1334.8385,1336.09,11244
2018-01-30T03:00:00+00:00,1336.09,1338.0665,1335.513,1337.495,8989
2018-01-30T05:00:00+00:00,1336.2885,1337.045,1334.52,1335.18,9066
2018-01-30T07:00:00+00:00,1334.96,1336.3705,1334.841,1336.3135,10701
2018-01-30T06:00:00+00:00,1335.19,1336.28,1334.834,1334.96,7958
2018-01-30T08:00:00+00:00,1336.273,1339.1155,1335.41,1338.72,10480
2018-01-30T04:00:00+00:00,1337.498,1338.65,1336.0685,1336.289,9829
2018-01-30T09:00:00+00:00,1338.7285,1344.5135,1338.3965,1343.8235,12979
2018-01-30T10:00:00+00:00,1343.884,1346.292,1343.09,1344.1705,12466
2018-01-30T11:00:00+00:00,1344.1815,1346.0845,1343.795,1345.2595,9645
2018-01-30T12:00:00+00:00,1345.225,1345.98,1342.99,1344.19,10346
2018-01-30T13:00:00+00:00,1344.1985,1346.11,1342.3935,1345.995,13537
2018-01-30T14:00:00+00:00,1346.016,1348.9655,1345.6445,1345.8085,17404
2018-01-30T15:00:00+00:00,1345.803,1346.01,1340.8735,1341.498,18390
2018-01-30T16:00:00+00:00,1341.56,1342.4645,1337.5735,1337.756,14315
2018-01-30T17:00:00+00:00,1337.7555,1341.548,1337.6465,1338.692,10504
2018-01-30T18:00:00+00:00,1338.6915,1338.8065,1335.865,1337.335,10551
2018-01-30T19:00:00+00:00,1337.36,1340.235,1336.723,1340.2235,8450
2018-01-30T20:00:00+00:00,1340.182,1340.479,1336.325,1336.7435,7531
2018-01-30T21:00:00+00:00,1336.7535,1338.8535,1336.753,1338.59,3483
2018-01-30T22:00:00+00:00,,,,,0
2018-01-31T00:00:00+00:00,1338.575,1339.53,1337.87,1339.4985,8155
2018-01-30T23:00:00+00:00,1338.655,1339.5665,1337.0315,1338.611,4774
2018-01-31T01:00:00+00:00,1339.495,1339.495,1337.3705,1338.786,9713
2018-01-31T02:00:00+00:00,1338.786,1338.8735,1336.565,1337.7,9497
2018-01-31T03:00:00+00:00,1337.685,1342.86,1337.586,1341.295,9753
2018-01-31T04:00:00+00:00,1341.3065,1341.42,1340.4815,1340.8,6425
2018-01-31T05:00:00+00:00,1340.7965,1343.3355,1340.3035,1343.0535,7499
2018-01-31T06:00:00+00:00,1343.048,1344.9835,1342.4215,1344.193,8465
2018-01-31T07:00:00+00:00,1344.1155,1344.63,1342.502,1342.718,10900
2018-01-31T09:00:00+00:00,1341.965,1343.915,1341.86,1343.2755,7856
2018-01-31T10:00:00+00:00,1343.3005,1343.615,1342.28,1343.086,7824
2018-01-31T12:00:00+00:00,1342.622,1343.9595,1342.5745,1343.649,8309
2018-01-31T08:00:00+00:00,1342.72,1343.952,1341.3065,1341.983,9511
2018-01-31T11:00:00+00:00,1343.096,1343.646,1342.4165,1342.6215,6231
2018-01-31T13:00:00+00:00,1343.7135,1345.2215,1341.5565,1343.419,13007
2018-01-31T14:00:00+00:00,1343.424,1344.583,1342.607,1344.4435,11811
2018-01-31T15:00:00+00:00,1344.448,1345.266,1342.236,1342.485,15470
2018-01-31T16:00:00+00:00,1342.5,1343.235,1340.4135,1341.5615,12797
2018-01-31T17:00:00+00:00,1341.5465,1342.1085,1339.3935,1339.801,10763
2018-01-31T18:00:00+00:00,1339.7965,1341.16,1338.575,1340.5315,9387
2018-01-31T21:00:00+00:00,1345.8,1346.125,1344.5115,1344.97,4041
2018-01-31T20:00:00+00:00,1343.5965,1347.632,1342.84,1345.801,13515
2018-01-31T22:00:00+00:00,,,,,0
2018-01-31T19:00:00+00:00,1340.559,1344.5945,1332.759,1343.587,19838
2018-01-31T23:00:00+00:00,1345.08,1346.025,1343.2035,1345.357,5156
2018-02-01T00:00:00+00:00,1345.355,1347.145,1345.336,1346.06,5977
2018-02-01T01:00:00+00:00,1346.055,1346.06,1341.611,1342.835,10302
2018-02-01T02:00:00+00:00,1342.8315,1344.309,1342.529,1343.48,6231
2018-02-01T03:00:00+00:00,1343.48,1344.6535,1342.957,1344.065,5286
2018-02-01T04:00:00+00:00,1344.07,1345.28,1343.9565,1345.04,5210
2018-02-01T05:00:00+00:00,1345.043,1345.295,1343.8765,1344.2,4858
2018-02-01T06:00:00+00:00,1344.195,1344.482,1341.6,1341.631,7914
2018-02-01T08:00:00+00:00,1338.744,1340.96,1338.668,1339.988,12231
2018-02-01T07:00:00+00:00,1341.626,1342.303,1338.2,1338.829,13281
2018-02-01T09:00:00+00:00,1339.909,1341.541,1339.344,1340.538,9376
2018-02-01T10:00:00+00:00,1340.5295,1341.2155,1339.2885,1339.3735,7107
2018-02-01T11:00:00+00:00,1339.4285,1340.1115,1337.33,1337.7585,8569
2018-02-01T12:00:00+00:00,1337.754,1340.875,1337.697,1339.9745,9326
2018-02-01T13:00:00+00:00,1339.975,1341.17,1338.3635,1340.5235,13544
2018-02-01T15:00:00+00:00,1342.0685,1344.096,1340.4835,1342.281,15527
2018-02-01T17:00:00+00:00,1342.363,1343.435,1340.945,1341.5665,8538
2018-02-01T14:00:00+00:00,1340.53,1344.7,1339.37,1342.0635,14963
2018-02-01T16:00:00+00:00,1342.276,1343.3685,1341.3205,1342.37,12638
2018-02-01T18:00:00+00:00,1341.57,1346.3565,1341.336,1345.7815,10043
2018-02-01T19:00:00+00:00,1345.785,1346.8505,1343.85,1346.84,9166
2018-02-01T20:00:00+00:00,1346.84,1350.6855,1346.7035,1349.901,14346
2018-02-01T22:00:00+00:00,,,,,0
2018-02-01T21:00:00+00:00,1349.91,1351.088,1348.412,1348.59,5490
2018-02-01T23:00:00+00:00,1348.865,1350.133,1346.885,1348.725,6124
2018-02-02T01:00:00+00:00,1347.853,1350.139,1346.505,1349.137,10479
2018-02-02T00:00:00+00:00,1348.6665,1349.219,1347.141,1347.8535,5898
2018-02-02T02:00:00+00:00,1349.1365,1349.699,1347.72,1347.8935,7574
2018-02-02T03:00:00+00:00,1347.89,1348.5315,1347.63,1348.52,4819
2018-02-02T05:00:00+00:00,1347.64,1348.174,1346.708,1347.4885,4173
2018-02-02T04:00:00+00:00,1348.51,1348.529,1347.523,1347.6435,4300
2018-02-02T06:00:00+00:00,1347.4935,1348.5485,1346.581,1347.2315,6247
2018-02-02T07:00:00+00:00,1347.2135,1349.3705,1347.045,1348.687,10381
2018-02-02T08:00:00+00:00,1348.685,1349.0255,1347.1445,1347.8165,9396
2018-02-02T09:00:00+00:00,1347.807,1347.987,1345.425,1345.966,9772
2018-02-02T10:00:00+00:00,1345.9615,1345.9685,1344.07,1345.3935,9261
2018-02-02T11:00:00+00:00,1345.4285,1346.0415,1344.355,1344.925,8206
2018-02-02T12:00:00+00:00,1344.927,1345.8,1344.531,1345.5105,9463
2018-02-02T13:00:00+00:00,1345.594,1347.1125,1335.1935,1335.67,18410
2018-02-02T14:00:00+00:00,1335.725,1336.99,1331.6745,1331.88,18768
2018-02-02T15:00:00+00:00,1331.8845,1331.92,1327.501,1330.37,20498
2018-02-02T16:00:00+00:00,1330.39,1331.634,1327.566,1330.4545,15408
2018-02-02T17:00:00+00:00,1330.463,1336.214,1330.3515,1334.888,13460
2018-02-02T18:00:00+00:00,1334.882,1336.894,1332.1145,1332.685,12204
2018-02-02T19:00:00+00:00,1332.69,1332.984,1328.8865,1329.6005,14482
2018-02-02T20:00:00+00:00,1329.5415,1332.5455,1328.401,1331.9415,13962
2018-02-02T21:00:00+00:00,1332.035,1333.335,1330.315,1332.94,3126
2018-02-02T22:00:00+00:00,,,,,0
2018-02-02T23:00:00+00:00,,,,,0
2018-02-04T00:00:00+00:00,,,,,0
2018-02-04T01:00:00+00:00,,,,,0
2018-02-04T02:00:00+00:00,,,,,0
2018-02-04T03:00:00+00:00,,,,,0
2018-02-04T04:00:00+00:00,,,,,0
2018-02-04T05:00:00+00:00,,,,,0
2018-02-04T06:00:00+00:00,,,,,0
2018-02-04T07:00:00+00:00,,,,,0
2018-02-04T08:00:00+00:00,,,,,0
2018-02-04T09:00:00+00:00,,,,,0
2018-02-04T10:00:00+00:00,,,,,0
2018-02-04T11:00:00+00:00,,,,,0
2018-02-04T12:00:00+00:00,,,,,0
2018-02-04T13:00:00+00:00,,,,,0
2018-02-04T14:00:00+00:00,,,,,0
2018-02-04T15:00:00+00:00,,,,,0
2018-02-04T16:00:00+00:00,,,,,0
2018-02-04T17:00:00+00:00,,,,,0
2018-02-04T18:00:00+00:00,,,,,0
2018-02-04T19:00:00+00:00,,,,,0
2018-02-04T20:00:00+00:00,,,,,0
2018-02-04T21:00:00+00:00,,,,,0
2018-02-04T22:00:00+00:00,,,,,0
2018-02-04T23:00:00+00:00,1332.3,1333.9615,1329.585,1332.685,7312
2018-02-05T00:00:00+00:00,1332.6765,1333.535,1330.957,1333.53,10200
2018-02-05T01:00:00+00:00,1333.435,1333.706,1329.7235,1331.348,9442
2018-02-05T02:00:00+00:00,1331.3065,1331.467,1329.071,1331.0285,9718
2018-02-05T03:00:00+00:00,1331.034,1331.9055,1330.1115,1330.3265,6855
2018-02-05T04:00:00+00:00,1330.342,1331.1335,1329.986,1330.515,5385
2018-02-05T05:00:00+00:00,1330.52,1332.597,1330.33,1332.54,6013
2018-02-05T06:00:00+00:00,1332.54,1332.814,1331.0465,1331.855,7051
2018-02-05T07:00:00+00:00,1331.856,1333.53,1331.1965,1332.31,11005
2018-02-05T08:00:00+00:00,1332.28,1335.314,1332.265,1335.168,12983
2018-02-05T09:00:00+00:00,1335.19,1335.7955,1334.635,1334.9215,9172
2018-02-05T10:00:00+00:00,1334.915,1338.1635,1334.9035,1336.6985,10562
2018-02-05T11:00:00+00:00,1336.693,1338.6535,1335.655,1336.705,9962
2018-02-05T13:00:00+00:00,1335.937,1337.7665,1335.3455,1336.89,13843
2018-02-05T15:00:00+00:00,1334.05,1336.6785,1332.7015,1335.595,16984
2018-02-05T12:00:00+00:00,1336.71,1337.225,1335.17,1335.947,13677
2018-02-05T16:00:00+00:00,1335.5935,1335.91,1334.3915,1335.78,12328
2018-02-05T17:00:00+00:00,1335.78,1337.264,1334.4135,1334.9635,9604
2018-02-05T14:00:00+00:00,1336.8885,1337.3955,1333.446,1334.055,13997
2018-02-05T18:00:00+00:00,1334.964,1335.938,1333.3785,1334.61,10884
2018-02-05T19:00:00+00:00,1334.65,1335.31,1333.8665,1334.5665,10079
2018-02-05T21:00:00+00:00,1336.1335,1340.6585,1336.04,1339.525,8219
2018-02-05T20:00:00+00:00,1334.591,1341.6565,1333.991,1336.055,22485
2018-02-05T22:00:00+00:00,,,,,0
2018-02-05T23:00:00+00:00,1339.915,1340.934,1337.19,1340.5335,13118
2018-02-06T00:00:00+00:00,1340.508,1340.979,1338.478,1339.968,13440
2018-02-06T02:00:00+00:00,1340.7205,1346.18,1340.72,1344.6655,15711
2018-02-06T03:00:00+00:00,1344.657,1344.763,1343.32,1343.879,10711
2018-02-06T01:00:00+00:00,1339.9635,1340.738,1335.991,1340.725,17852
2018-02-06T04:00:00+00:00,1343.869,1345.57,1341.815,1342.525,10957
2018-02-06T06:00:00+00:00,1343.43,1344.675,1342.7865,1344.0545,10058
2018-02-06T05:00:00+00:00,1342.5285,1344.1735,1341.771,1343.39,13772
2018-02-06T07:00:00+00:00,1343.984,1344.008,1341.935,1343.251,18093
2018-02-06T08:00:00+00:00,1343.18,1343.975,1339.2465,1340.75,17296
2018-02-06T10:00:00+00:00,1343.2715,1344.713,1342.625,1342.825,14518
2018-02-06T11:00:00+00:00,1342.825,1343.555,1341.61,1342.7235,11080
2018-02-06T12:00:00+00:00,1342.817,1342.975,1335.665,1335.843,17533
2018-02-06T14:00:00+00:00,1334.115,1335.6185,1330.2385,1331.274,22611
2018-02-06T13:00:00+00:00,1335.859,1337.8295,1333.62,1334.1135,22454
2018-02-06T15:00:00+00:00,1331.2615,1332.285,1326.038,1328.395,24355
2018-02-06T16:00:00+00:00,1328.28,1332.895,1326.73,1329.3635,20166
2018-02-06T17:00:00+00:00,1329.359,1329.475,1327.44,1327.82,13583
2018-02-06T18:00:00+00:00,1327.82,1329.838,1325.959,1327.474,14568
2018-02-06T19:00:00+00:00,1327.4835,1329.015,1326.505,1326.565,12366
2018-02-06T20:00:00+00:00,1326.6135,1326.698,1320.28,1321.8215,15048
2018-02-06T21:00:00+00:00,1321.865,1325.1985,1321.72,1324.2,4433
2018-02-06T22:00:00+00:00,,,,,0
2018-02-06T23:00:00+00:00,1324.045,1327.311,1324.045,1325.449,7136
2018-02-07T00:00:00+00:00,1325.384,1327.5985,1324.47,1327.1885,10273
2018-02-06T09:00:00+00:00,1340.745,1343.6855,1340.5695,1343.2965,14367
2018-02-07T01:00:00+00:00,1327.1985,1329.6285,1326.465,1329.273,10375
2018-02-07T03:00:00+00:00,1330.55,1330.84,1329.1685,1329.185,7854
2018-02-07T02:00:00+00:00,1329.27,1330.618,1328.5,1330.558,7799
2018-02-07T04:00:00+00:00,1329.195,1329.665,1328.44,1329.2515,5897
2018-02-07T05:00:00+00:00,1329.235,1330.024,1328.9365,1329.775,5640
2018-02-07T06:00:00+00:00,1329.775,1331.195,1328.986,1330.653,7736
2018-02-07T07:00:00+00:00,1330.655,1332.3785,1329.8285,1330.007,11769
2018-02-07T08:00:00+00:00,1329.9965,1330.9785,1329.2635,1330.45,14551
2018-02-07T09:00:00+00:00,1330.4545,1330.641,1328.6,1328.73,9183
2018-02-07T10:00:00+00:00,1328.709,1329.232,1327.468,1327.697,9519
2018-02-07T11:00:00+00:00,1327.6965,1328.649,1327.1535,1328.4365,8767
2018-02-07T12:00:00+00:00,1328.385,1328.385,1323.491,1324.277,11942
2018-02-07T13:00:00+00:00,1324.37,1325.365,1321.9,1322.5335,16120
2018-02-07T14:00:00+00:00,1322.539,1325.6765,1320.15,1324.899,19832
2018-02-07T16:00:00+00:00,1320.94,1323.448,1317.865,1318.52,19464
2018-02-07T15:00:00+00:00,1324.883,1325.49,1319.785,1320.935,19150
2018-02-07T17:00:00+00:00,1318.555,1319.228,1314.922,1315.9465,18045
2018-02-07T18:00:00+00:00,1315.98,1316.8715,1311.47,1313.095,22953
2018-02-07T20:00:00+00:00,1314.692,1317.2985,1313.4965,1315.2885,14007
2018-02-07T21:00:00+00:00,1315.327,1318.7725,1314.685,1318.47,4310
2018-02-07T19:00:00+00:00,1313.0215,1315.274,1313.001,1314.707,17826
2018-02-07T22:00:00+00:00,,,,,0
2018-02-07T23:00:00+00:00,1317.955,1319.235,1317.13,1319.155,6041
2018-02-08T01:00:00+00:00,1315.605,1317.47,1314.401,1317.043,12080
2018-02-08T02:00:00+00:00,1317.037,1317.062,1314.0,1314.285,9587
2018-02-08T04:00:00+00:00,1313.207,1313.5345,1309.84,1311.1915,11242
2018-02-08T05:00:00+00:00,1311.1665,1312.6635,1310.28,1311.7465,13105
2018-02-08T06:00:00+00:00,1311.76,1313.6655,1310.161,1311.035,10093
2018-02-08T07:00:00+00:00,1310.9335,1313.705,1310.545,1312.43,15368
2018-02-08T08:00:00+00:00,1312.43,1313.708,1309.626,1310.972,13426
2018-02-08T10:00:00+00:00,1310.368,1311.835,1309.895,1311.585,10650
2018-02-08T11:00:00+00:00,1311.58,1312.055,1310.305,1310.885,9585
2018-02-08T12:00:00+00:00,1310.9045,1313.16,1307.135,1312.339,17315
2018-02-08T14:00:00+00:00,1315.025,1316.9385,1313.6865,1315.5635,16666
2018-02-08T13:00:00+00:00,1312.3735,1315.6595,1310.7185,1315.0235,16871
2018-02-08T00:00:00+00:00,1319.155,1319.277,1315.127,1315.605,8727
2018-02-08T16:00:00+00:00,1314.42,1318.1385,1314.1845,1316.69,18430
2018-02-08T19:00:00+00:00,1317.776,1319.855,1316.8115,1317.687,11604
2018-02-08T18:00:00+00:00,1319.929,1320.503,1315.8365,1317.78,17424
2018-02-08T20:00:00+00:00,1317.7,1319.3815,1317.057,1317.4265,12736
2018-02-08T23:00:00+00:00,1318.17,1322.79,1318.17,1322.157,4631
2018-02-08T03:00:00+00:00,1314.2765,1315.07,1312.81,1313.21,8601
2018-02-09T00:00:00+00:00,1322.125,1322.125,1319.8865,1320.0965,6612
2018-02-09T01:00:00+00:00,1320.1245,1320.911,1318.2865,1319.434,11949
2018-02-09T02:00:00+00:00,1319.4435,1319.73,1316.8315,1318.05,13265
2018-02-09T03:00:00+00:00,1318.035,1318.6465,1316.162,1317.336,11418
2018-02-09T04:00:00+00:00,1317.3365,1317.9555,1317.04,1317.72,6263
2018-02-09T05:00:00+00:00,1317.7395,1318.5735,1317.2505,1317.945,7344
2018-02-09T06:00:00+00:00,1317.941,1320.5935,1317.436,1320.26,7784
2018-02-08T09:00:00+00:00,1310.964,1311.094,1309.254,1310.3435,12216
2018-02-09T07:00:00+00:00,1320.271,1320.499,1317.272,1317.662,13760
2018-02-09T08:00:00+00:00,1317.6665,1317.6665,1313.623,1314.485,12949
2018-02-08T15:00:00+00:00,1315.558,1316.0515,1312.481,1314.4145,16878
2018-02-09T09:00:00+00:00,1314.49,1316.515,1314.155,1316.22,9794
2018-02-09T10:00:00+00:00,1316.225,1316.6045,1314.719,1314.995,8959
2018-02-09T11:00:00+00:00,1314.9955,1315.817,1314.2285,1314.677,10032
2018-02-09T12:00:00+00:00,1314.6305,1317.0905,1313.87,1316.562,12641
2018-02-09T13:00:00+00:00,1316.5655,1318.154,1313.63,1315.995,19216
2018-02-09T14:00:00+00:00,1315.999,1316.0195,1312.283,1314.5135,19578
2018-02-09T15:00:00+00:00,1314.4915,1317.605,1311.2335,1315.6015,21767
2018-02-09T16:00:00+00:00,1315.597,1318.91,1312.813,1317.33,20733
2018-02-08T17:00:00+00:00,1316.6955,1322.245,1316.2115,1319.944,17878
2018-02-08T21:00:00+00:00,1317.435,1319.475,1316.77,1318.7,3849
2018-02-08T22:00:00+00:00,,,,,0
2018-02-09T17:00:00+00:00,1317.3205,1319.1585,1312.3685,1312.5965,21151
2018-02-09T18:00:00+00:00,1312.56,1317.394,1312.095,1315.27,19863
2018-02-09T19:00:00+00:00,1315.2755,1315.54,1312.4635,1314.412,20251
2018-02-09T20:00:00+00:00,1314.5115,1315.834,1312.98,1314.81,16296
2018-02-09T21:00:00+00:00,1314.825,1317.72,1314.45,1316.075,2738
2018-02-09T23:00:00+00:00,,,,,0
2018-02-09T22:00:00+00:00,,,,,0
2018-02-11T00:00:00+00:00,,,,,0
2018-02-11T01:00:00+00:00,,,,,0
2018-02-11T02:00:00+00:00,,,,,0
2018-02-11T03:00:00+00:00,,,,,0
2018-02-11T04:00:00+00:00,,,,,0
2018-02-11T05:00:00+00:00,,,,,0
2018-02-11T06:00:00+00:00,,,,,0
2018-02-11T07:00:00+00:00,,,,,0
2018-02-11T08:00:00+00:00,,,,,0
2018-02-11T09:00:00+00:00,,,,,0
2018-02-11T10:00:00+00:00,,,,,0
2018-02-11T11:00:00+00:00,,,,,0
2018-02-11T12:00:00+00:00,,,,,0
2018-02-11T13:00:00+00:00,,,,,0
2018-02-11T14:00:00+00:00,,,,,0
2018-02-11T15:00:00+00:00,,,,,0
2018-02-11T16:00:00+00:00,,,,,0
2018-02-11T17:00:00+00:00,,,,,0
2018-02-11T18:00:00+00:00,,,,,0
2018-02-11T19:00:00+00:00,,,,,0
2018-02-11T20:00:00+00:00,,,,,0
2018-02-11T21:00:00+00:00,,,,,0
2018-02-11T22:00:00+00:00,,,,,0
2018-02-11T23:00:00+00:00,1315.475,1316.9735,1314.284,1316.4145,4389
2018-02-12T00:00:00+00:00,1316.405,1317.3715,1316.095,1316.9035,4947
2018-02-12T01:00:00+00:00,1316.915,1326.816,1316.915,1323.8365,8529
2018-02-12T02:00:00+00:00,1323.8565,1326.1815,1322.405,1324.0215,5707
2018-02-12T03:00:00+00:00,1324.0315,1324.821,1323.042,1324.273,3708
2018-02-12T05:00:00+00:00,1324.035,1324.622,1323.015,1323.5795,2928
2018-02-12T04:00:00+00:00,1324.265,1324.5435,1323.14,1324.027,2521
2018-02-12T06:00:00+00:00,1323.586,1324.345,1322.645,1323.8895,4503
2018-02-12T07:00:00+00:00,1323.844,1324.2195,1321.55,1321.615,10339
2018-02-12T08:00:00+00:00,1321.62,1322.935,1320.579,1321.757,13068
